'Index';'Force [N]';'Crosshead [mm]';'epsXX [%]';'epsYY [%]'
585;16920.158386;3.846102;-0.026582;0.631691
586;16957.298279;3.850908;-0.026344;0.632909
587;16994.438171;3.858910;-0.026049;0.634781
588;17035.423279;3.863716;-0.026411;0.636182
589;17075.119019;3.871717;-0.026807;0.637473
590;17113.540649;3.878126;-0.026549;0.638844
591;17154.525757;3.886127;-0.026769;0.640706
592;17192.947388;3.892536;-0.027022;0.641895
593;17231.369019;3.898935;-0.026978;0.643095
594;17269.790649;3.902140;-0.026607;0.644478
595;17309.494019;3.910141;-0.027037;0.646226
596;17347.915649;3.916550;-0.027138;0.647559
597;17387.619019;3.924551;-0.027056;0.649089
598;17428.604126;3.930950;-0.027237;0.650793
599;17468.299866;3.938961;-0.027236;0.652138
600;17505.447388;3.942156;-0.026425;0.653090
601;17545.143127;3.951769;-0.027072;0.654704
602;17583.564758;3.956566;-0.026936;0.656290
603;17621.986389;3.964577;-0.027397;0.657215
604;17661.689758;3.969374;-0.024722;0.659432
605;17701.393127;3.977375;-0.027239;0.660095
606;17739.814758;3.985386;-0.028814;0.661130
607;17780.799866;3.990183;-0.027156;0.662088
608;17817.939758;3.996592;-0.030529;0.661438
609;17858.924866;4.004593;-0.027537;0.664689
610;17896.064758;4.011002;-0.026436;0.667145
611;17935.768127;4.019003;-0.027887;0.667174
612;17975.463867;4.023809;-0.027788;0.669277
613;18013.885498;4.031811;-0.028596;0.670907
614;18053.588867;4.038210;-0.013435;0.671007
615;18092.010498;4.044619;-0.032551;0.671184
616;18132.995605;4.051018;-0.026639;0.674453
617;18171.417236;4.057426;-0.026860;0.676744
618;18212.402344;4.065428;-0.022563;0.676708
619;18252.098083;4.071836;-0.026985;0.678948
620;18290.519714;4.076633;-0.031529;0.680486
621;18328.941345;4.084644;-0.029247;0.680837
622;18369.926453;4.092646;-0.029355;0.682412
623;18409.629822;4.099045;-0.030908;0.683189
624;18448.051453;4.105453;-0.031771;0.682915
625;18489.036560;4.111853;-0.032886;0.684742
626;18528.739929;4.118261;-0.032514;0.686603
627;18567.161560;4.126263;-0.029900;0.688852
628;18609.420776;4.132671;-0.027116;0.691096
629;18647.842407;4.139071;-0.029102;0.693790
630;18687.545776;4.143877;-0.029171;0.696081
631;18725.967407;4.150276;-0.029132;0.696547
632;18765.670776;4.156675;-0.030121;0.696971
633;18805.374146;4.163084;-0.030698;0.699163
634;18843.795776;4.169483;-0.029779;0.700481
635;18884.773254;4.175892;-0.033021;0.701497
636;18924.476624;4.183893;-0.030049;0.702976
637;18964.179993;4.191904;-0.032155;0.704139
638;19003.883362;4.198303;-0.030871;0.705619
639;19043.586731;4.204702;-0.025703;0.707486
640;19084.564209;4.209509;-0.018445;0.708054
641;19124.267578;4.219112;-0.015377;0.708925
642;19163.970947;4.225521;-0.027191;0.710140
643;19202.392578;4.230318;-0.023693;0.713058
644;19243.377686;4.238329;-0.028118;0.713605
645;19284.362793;4.243126;-0.028574;0.714933
646;19322.784424;4.251137;-0.030538;0.716965
647;19362.480164;4.257536;-0.028879;0.718410
648;19403.465271;4.265537;-0.028637;0.719754
649;19444.450378;4.271946;-0.030316;0.720863
650;19484.153748;4.278345;-0.030422;0.722238
651;19523.857117;4.286356;-0.027712;0.723941
652;19564.834595;4.292755;-0.032782;0.726863
653;19603.256226;4.297562;-0.030069;0.726763
654;19642.959595;4.305563;-0.024949;0.727589
655;19682.662964;4.313564;-0.029065;0.728798
656;19723.648071;4.319973;-0.028327;0.730381
657;19763.351440;4.326372;-0.032056;0.730181
658;19805.610657;4.332781;-0.029007;0.733717
659;19844.032288;4.339180;-0.029779;0.735764
660;19883.735657;4.343987;-0.032406;0.736933
661;19924.720764;4.351988;-0.033613;0.737887
662;19963.142395;4.358397;-0.031515;0.739526
663;20004.119873;4.364796;-0.030902;0.741958
664;20045.104980;4.374399;-0.029853;0.743528
665;20086.090088;4.377604;-0.028164;0.742869
666;20127.075195;4.384003;-0.032590;0.745690
667;20168.052673;4.390411;-0.032633;0.745707
668;20206.474304;4.398413;-0.029195;0.747840
669;20247.459412;4.403219;-0.031400;0.749331
670;20284.599304;4.409618;-0.030991;0.751355
671;20326.866150;4.419231;-0.032366;0.752528
672;20366.561890;4.424028;-0.032765;0.753730
673;20406.265259;4.432030;-0.032734;0.754756
674;20448.532104;4.438438;-0.032193;0.756186
675;20488.235474;4.443245;-0.033086;0.757231
676;20527.938843;4.451246;-0.032098;0.759111
677;20567.634583;4.459248;-0.032589;0.760546
678;20607.337952;4.464054;-0.031267;0.763372
679;20650.886536;4.470453;-0.033279;0.764559
680;20690.589905;4.478464;-0.031507;0.764624
681;20729.011536;4.486465;-0.031544;0.766310
682;20772.552490;4.491272;-0.030248;0.767977
683;20810.974121;4.497671;-0.033594;0.767965
684;20851.959229;4.504070;-0.032662;0.767991
685;20891.662598;4.512081;-0.032095;0.771372
686;20931.358337;4.518480;-0.032327;0.773511
687;20972.343445;4.524889;-0.031716;0.774405
688;21013.328552;4.531288;-0.032153;0.775657
689;21054.313660;4.537697;-0.032504;0.776607
690;21094.009399;4.545698;-0.033184;0.778201
691;21134.994507;4.550505;-0.032048;0.780967
692;21174.697876;4.558506;-0.032834;0.782049
693;21215.682983;4.564905;-0.033622;0.783177
694;21255.386353;4.572916;-0.034026;0.784510
695;21296.363831;4.579315;-0.032604;0.786114
696;21338.630676;4.585724;-0.031856;0.787601
697;21377.052307;4.592123;-0.033547;0.789014
698;21419.311523;4.598532;-0.033649;0.790279
699;21460.296631;4.606533;-0.034172;0.791963
700;21500.000000;4.612932;-0.033104;0.793219
701;21539.703369;4.619341;-0.033036;0.794911
702;21581.962585;4.624138;-0.033973;0.796138
703;21622.947693;4.632149;-0.033341;0.797641
704;21661.369324;4.636946;-0.033044;0.798921
705;21703.636169;4.644957;-0.033607;0.800615
706;21743.339539;4.651356;-0.032669;0.802143
707;21784.317017;4.659357;-0.033783;0.803816
708;21825.302124;4.664164;-0.035576;0.804898
709;21865.005493;4.670572;-0.032937;0.806461
710;21905.990601;4.676971;-0.031933;0.807574
711;21944.412231;4.684973;-0.035260;0.807408
712;21985.389709;4.691381;-0.032544;0.810333
713;22025.093079;4.697781;-0.032037;0.812305
714;22064.796448;4.704189;-0.034267;0.811709
715;22107.063293;4.710588;-0.034912;0.813769
716;22149.322510;4.720192;-0.034899;0.816199
717;22189.025879;4.724998;-0.031863;0.817391
718;22227.447510;4.731398;-0.037048;0.819596
719;22268.432617;4.737806;-0.032937;0.820795
720;22309.410095;4.745808;-0.033689;0.821455
721;22351.676941;4.752216;-0.034110;0.823762
722;22390.098572;4.758615;-0.033532;0.824808
723;22429.801941;4.765024;-0.033444;0.826163
724;22472.061157;4.773026;-0.033739;0.826970
725;22511.764526;4.779425;-0.035572;0.827665
726;22554.031372;4.785833;-0.034816;0.830198
727;22593.734741;4.792233;-0.033768;0.831612
728;22633.438110;4.798641;-0.034488;0.833293
729;22675.697327;4.806643;-0.035209;0.834834
730;22716.682434;4.811449;-0.035366;0.835987
731;22756.385803;4.817848;-0.036186;0.837663
732;22796.089172;4.825859;-0.034444;0.839353
733;22838.348389;4.832258;-0.034817;0.840229
734;22878.051758;4.838657;-0.034082;0.841728
735;22919.036865;4.846668;-0.030330;0.843215
736;22961.296082;4.851465;-0.035849;0.842824
737;22999.717712;4.859476;-0.031049;0.845502
738;23039.421082;4.864273;-0.039317;0.846224
739;23081.687927;4.872284;-0.039245;0.849881
740;23123.947144;4.877081;-0.033404;0.850890
741;23163.650513;4.885092;-0.035432;0.851740
742;23203.353882;4.889889;-0.031993;0.852865
743;23245.620728;4.899492;-0.036998;0.854823
744;23284.042358;4.904299;-0.035291;0.856303
745;23325.019836;4.910698;-0.040820;0.856344
746;23364.723206;4.918709;-0.038465;0.855569
747;23408.271790;4.926710;-0.035931;0.859700
748;23447.967529;4.931517;-0.037523;0.860348
749;23488.952637;4.937916;-0.039455;0.859991
750;23529.937744;4.944324;-0.034972;0.864713
751;23568.359375;4.950724;-0.035631;0.866632
752;23611.900330;4.958725;-0.031609;0.867156
753;23651.603699;4.966736;-0.035594;0.868811
754;23693.870544;4.973135;-0.037530;0.870549
755;23733.573914;4.979544;-0.034350;0.871982
756;23773.269653;4.985943;-0.036349;0.874641
757;23815.536499;4.992352;-0.035650;0.874634
758;23855.239868;5.000353;-0.036757;0.875687
759;23894.943237;5.005159;-0.034389;0.878839
760;23938.484192;5.013161;-0.036132;0.878838
761;23978.187561;5.017958;-0.037149;0.880019
762;24020.454407;5.025969;-0.036427;0.881846
763;24060.150146;5.032368;-0.036433;0.883107
764;24099.853516;5.037174;-0.036363;0.884391
765;24142.120361;5.045176;-0.036665;0.885912
766;24184.379578;5.051584;-0.036355;0.887779
767;24224.082947;5.061188;-0.036275;0.888850
768;24265.068054;5.065985;-0.036179;0.890367
769;24304.771423;5.072393;-0.035762;0.892015
770;24344.474792;5.078793;-0.035891;0.893313
771;24388.015747;5.085201;-0.036228;0.894562
772;24427.719116;5.094805;-0.036367;0.896158
773;24468.704224;5.096407;-0.036237;0.898265
774;24509.681702;5.104408;-0.036355;0.899399
775;24551.948547;5.112419;-0.036520;0.900449
776;24591.651917;5.118818;-0.036369;0.901566
777;24633.911133;5.125227;-0.036460;0.903480
778;24674.896240;5.130024;-0.037188;0.904724
779;24713.317871;5.136433;-0.036839;0.906106
780;24755.584717;5.142832;-0.036819;0.907689
781;24796.569824;5.154037;-0.035952;0.909527
782;24837.547302;5.157242;-0.037400;0.910870
783;24878.532410;5.166845;-0.036592;0.912414
784;24920.799255;5.171652;-0.038862;0.913638
785;24961.776733;5.179653;-0.039152;0.915273
786;25004.043579;5.184460;-0.037678;0.916905
787;25045.028687;5.192461;-0.037834;0.917770
788;25086.006165;5.198860;-0.037303;0.919151
789;25129.554749;5.206871;-0.037119;0.920639
790;25167.976379;5.211668;-0.037312;0.922060
791;25208.953857;5.219679;-0.037565;0.923280
792;25251.220703;5.226078;-0.037825;0.924766
793;25289.642334;5.232487;-0.037445;0.926461
794;25333.183289;5.237284;-0.035429;0.927787
795;25374.168396;5.245285;-0.036811;0.929030
796;25415.153503;5.251694;-0.037926;0.930393
797;25457.412720;5.259695;-0.038127;0.931887
798;25498.397827;5.266104;-0.038081;0.933377
799;25538.101196;5.272503;-0.037691;0.935470
800;25580.368042;5.278912;-0.037649;0.936769
801;25621.345520;5.283709;-0.038551;0.938234
802;25662.330627;5.293312;-0.039862;0.940038
803;25703.315735;5.299721;-0.039381;0.940740
804;25745.574951;5.306120;-0.038164;0.942246
805;25787.841797;5.312529;-0.040031;0.943449
806;25827.545166;5.320530;-0.038142;0.945410
807;25867.248535;5.325336;-0.040227;0.947274
808;25909.507751;5.330133;-0.038245;0.948022
809;25953.056335;5.336542;-0.040873;0.951142
810;25991.477966;5.341339;-0.039267;0.951914
811;26033.737183;5.350952;-0.036427;0.953819
812;26073.440552;5.358953;-0.034931;0.953832
813;26115.707397;5.363760;-0.034477;0.956180
814;26156.684875;5.371761;-0.035193;0.958851
815;26196.388245;5.378160;-0.037247;0.959260
816;26238.655090;5.386171;-0.033750;0.959848
817;26279.640198;5.392570;-0.037977;0.959389
818;26320.617676;5.398979;-0.043183;0.959639
819;26362.884521;5.405378;-0.039174;0.964796
820;26405.143738;5.410185;-0.036859;0.964767
821;26444.847107;5.419788;-0.039729;0.966918
822;26487.113953;5.426188;-0.036714;0.969774
823;26528.099060;5.432596;-0.037115;0.970104
824;26569.076538;5.438995;-0.042625;0.972220
825;26610.061646;5.443802;-0.038607;0.974148
826;26652.328491;5.453405;-0.039512;0.975108
827;26694.587708;5.458212;-0.035414;0.977063
828;26733.009338;5.466213;-0.037292;0.976664
829;26776.557922;5.471020;-0.037314;0.980343
830;26817.535400;5.479021;-0.039378;0.980160
831;26859.802246;5.485420;-0.039433;0.982342
832;26899.505615;5.493431;-0.039500;0.984444
833;26941.764832;5.499830;-0.039558;0.984284
834;26982.749939;5.504637;-0.041096;0.984607
835;27025.016785;5.511036;-0.044039;0.985872
836;27064.712524;5.519047;-0.040154;0.988336
837;27106.979370;5.525446;-0.040055;0.991937
838;27146.682739;5.530252;-0.040126;0.992107
839;27187.667847;5.539856;-0.040487;0.993009
840;27227.363586;5.546255;-0.039501;0.994756
841;27268.348694;5.551062;-0.038299;0.995878
842;27309.333801;5.559063;-0.038887;0.997718
843;27351.593018;5.567074;-0.038865;0.998987
844;27392.578125;5.570269;-0.041370;1.000429
845;27434.844971;5.576677;-0.041436;1.002597
846;27475.822449;5.584679;-0.039352;1.003577
847;27516.807556;5.591087;-0.041405;1.005510
848;27557.792664;5.597486;-0.041218;1.006407
849;27600.059509;5.605488;-0.043119;1.007388
850;27641.036987;5.611897;-0.039477;1.008608
851;27682.022095;5.616693;-0.040904;1.010227
852;27723.007202;5.624704;-0.041705;1.011223
853;27762.710571;5.631104;-0.040427;1.014000
854;27807.533264;5.637512;-0.040254;1.015711
855;27847.236633;5.643911;-0.042731;1.016255
856;27888.214111;5.651913;-0.040768;1.017543
857;27929.199219;5.658321;-0.040337;1.018589
858;27971.466064;5.664721;-0.041461;1.018759
859;28013.725281;5.672731;-0.040435;1.019666
860;28054.710388;5.677528;-0.040301;1.022265
861;28094.413757;5.685539;-0.040830;1.024277
862;28136.672974;5.690336;-0.041423;1.024138
863;28177.658081;5.698347;-0.039465;1.028091
864;28219.924927;5.704746;-0.041230;1.028734
865;28262.184143;5.711155;-0.041350;1.030614
866;28303.169250;5.719156;-0.040181;1.031962
867;28346.710205;5.723953;-0.040384;1.032788
868;28387.695312;5.731964;-0.038726;1.034143
869;28426.116943;5.739965;-0.041245;1.035019
870;28467.102051;5.744772;-0.040909;1.038157
871;28509.361267;5.751171;-0.039768;1.039478
872;28549.064636;5.759182;-0.040362;1.040554
873;28591.331482;5.765581;-0.039009;1.041521
874;28631.034851;5.773582;-0.041613;1.043230
875;28672.012329;5.779991;-0.041625;1.046304
876;28712.997437;5.786390;-0.041255;1.046428
877;28752.700806;5.792799;-0.040095;1.047577
878;28794.967651;5.795994;-0.042036;1.049048
879;28837.226868;5.805607;-0.039143;1.050980
880;28876.930237;5.810404;-0.041418;1.052269
881;28917.915344;5.818415;-0.038974;1.053836
882;28960.174561;5.826416;-0.045035;1.056238
883;-10.925293;5.826416;0.008732;0.078507
884;-7.080078;5.831213;0.005589;0.090134
885;-4.516602;5.834417;-0.000916;0.087792
886;7.003784;5.834417;0.012914;0.086739
887;9.567261;5.831213;0.009862;0.078129
